title,Author,publisher,language,category_1,category_2,year,month,translate
世界咖啡地圖,James Hoffmann,積木文化股份有限公司,中文,中文書,生活,2016,1,T
靜思的藝術,Pico Iyer,天下雜誌股份有限公司,中文,中文書,人文,2016,1,T
創造力: 生命中缺乏的不是創意， 而是釋放內在寶藏的勇氣,Elizabeth Gilbert,馬可孛羅文化事業股份有限公司,中文,中文書,人文,2016,1,T
何謂成熟: 活出真正的自己,曾野綾子,天下雜誌股份有限公司,中文,中文書,人文,2016,2,T
誠食: 每一天， 更安心的選擇,陳慧婷,天下雜誌股份有限公司,中文,中文書,生活,2016,2,F
鄂圖曼帝國三部曲1300-1923: 奧斯曼的黃粱夢 一-三 (3冊合售),Caroline Finkel,立緒文化事業有限公司,中文,中文書,人文,2016,2,T
高爾夫與中國夢: 禁忌的綠色鴉片經濟,Dan Washburn,聯經出版事業股份有限公司,中文,中文書,社會科學,2016,2,T
鴉片戰爭: 毒品， 夢與中國建構,Julia Lovell,八旗文化,中文,中文書,人文,2016,2,T
老家屋診療所: 老屋醫生健檢， 三帖活化處方， 以舊復舊、新舊融合、由舊創新， 重修舊好， 賦予新靈魂,漂亮家居編輯部,麥浩斯資訊股份有限公司,中文,中文書,藝術,2016,2,F
致命廚娘: 不要叫我傷寒瑪麗,Susan Campbell Bartoletti,遠流出版事業股份有限公司,中文,中文書,人文,2016,2,T
如果地球是個小村莊,David J. Smith,台灣東方出版社股份有限公司,中文,兒童,圖畫書,2016,2,T
黎亞: 從醫病衝突到跨文化誤解的傷害,Anne Fadiman,大家出版,中文,中文書,社會科學,2016,2,T
旋轉門,蘇偉貞,印刻文學生活雜誌出版股份有限公司,中文,中文書,文學,2016,2,F
暴風雪,John Rocco,小天下出版,中文,兒童,圖畫書,2016,2,T
給孩子的詩,北島/ 編,漫遊者文化事業股份有限公司,中文,中文書,文學,2016,3,T
菠菜在哭,鎌田實,維京國際股份有限公司,中文,兒童,圖畫書,2016,3,T
新東協．新思路: 啟動未來經濟引擎的關鍵,Philip Kotler/ Hermawan Kartajaya/ Hooi Den Huan,美商麥格羅希爾國際股份有限公司台灣分公司,中文,中文書,商業財經,2016,3,T
生命的故事: 演化,Katie Scott,遠流出版事業股份有限公司,中文,中文書,科普,2016,3,T
天下的孩子都是一樣的: 一本關心全球兒童的書,David J. Smith,台灣東方出版社股份有限公司,中文,兒童,圖畫書,2016,3,T
KINFOLK家: 從心看見生活中的每一處慢活風景,Nathan Williams,三采文化股份有限公司,中文,中文書,藝術,2016,3,T
種子船的奇幻漂航: 一場跨越國境的創作之旅,林舜龍,遠流出版事業股份有限公司,中文,中文書,藝術,2016,3,F
美好人生的風險智慧: 九個聰明冒險家教你如何在不確定中變勇敢,Polly Morland,大寫出版,中文,中文書,人文,2016,3,T
未來的犯罪: 當萬物都可駭， 我們該如何面對,Marc Goodman,木馬文化事業有限公司,中文,中文書,社會科學,2016,3,T
如果我們的世界消失了,Emily St. John Mndel,寂寞出版股份有限公司,中文,中文書,文學,2016,3,T
情緒之書: 156種情緒考古學， 探索人類情感的本質、歷史、演化與表現方式,Tiffany Watt Smith,木馬文化事業有限公司,中文,中文書,人文,2016,4,T
尋水之心,Linda Sue Park,博識圖書出版有限公司,中文,兒童,文學類,2016,4,T
因為寶寶笑了,大成由子,親子天下股份有限公司,中文,兒童,圖畫書,2016,4,T
下流老人: 即使月薪5萬， 我們仍將又老又窮又孤獨,藤田孝典,如果出版,中文,中文書,社會科學,2016,4,T
品格: 履歷表與追悼文的抉擇,David Brooks,遠見天下文化出版股份有限公司,中文,中文書,人文,2016,4,T
那年春天， 在車諾比,Emmanuel Lepage,積木文化股份有限公司,中文,中文書,圖文漫畫,2016,4,T
只想拍電影的人,山田洋次,新經典圖文傳播有限公司,中文,中文書,藝術,2016,4,T
手推車大作戰,Jean Merrill,遠流出版事業股份有限公司,中文,兒童,文學類,2016,4,T
如何讓馬飛起來: 物聯網之父創新與思考的9種態度,Kevin Ashton,時報文化出版企業股份有限公司,中文,中文書,商業財經,2016,4,T
第二曲線: 英國管理大師韓第的16個思索， 預見社會與個人新出路,Charles Handy,遠見天下文化出版股份有限公司,中文,中文書,社會科學,2016,4,T
時光列車,Patti Smith,新經典圖文傳播有限公司,中文,中文書,藝術,2016,4,T
市場街最後一站,Matt De La Pena,小天下出版,中文,兒童,圖畫書,2016,5,T
隔間: 我們如何從19世紀陰暗帳房走到21世紀Google人性化辦公空間,Niki Saval,貓頭鷹出版社,中文,中文書,人文,2016,5,T
更大的訊息: 與大衛．霍克尼跨世紀的藝術對話,Martin Gayford,積木文化股份有限公司,中文,中文書,藝術,2016,5,T
不合理的行為 (全新增修版),Don Mccullin,大家出版,中文,中文書,藝術,2016,5,T
最後一個知識人: 末日之後， 擁有重建文明社會的器物、技術與知識原理,Lewis Dartnell,臉譜出版社,中文,中文書,科普,2016,5,T
樹的祕密生命,Peter Wohlleben,商周出版,中文,中文書,科普,2016,5,T
論殺戮: 什麼是殺人行為的本質?,Dave Grossman,遠流出版事業股份有限公司,中文,中文書,人文,2016,5,T
道歉的力量: 維護尊嚴與正義， 進行對話與和解,Aaron Lazare,好人出版,中文,中文書,人文,2016,5,T
文化的衰頹: 史學大師巴森的12堂課,Jacques Barzun,橡實文化,中文,中文書,人文,2016,5,T
海鷗島的夏天,Astrid Lindgren,遠流出版事業股份有限公司,中文,兒童,文學類,2016,5,T
用數字幫地球量一量,David J. Smith,小天下出版,中文,兒童,圖畫書,2016,6,T
中年的意義: 一個生物學家的觀點,David Bainbridge,如果出版,中文,中文書,科普,2016,6,T
不完美的正義: 司法審判中的苦難與救贖,Bryan Stevenson,麥田出版社,中文,中文書,社會科學,2016,6,T
親愛的小小憂愁,Miriam Toews,時報文化出版企業股份有限公司,中文,中文書,文學,2016,6,T
我們為何膜拜青春?,Robert Pogue Harrison,立緒文化事業有限公司,中文,中文書,人文,2016,6,T
匠人,申賦漁,圓神出版社有限公司,中文,中文書,文學,2016,6,F
在天才學生宿舍遇見未來大科學家: 打開奇想的大門， 走進科學的文學、詩意與美,高野文子,漫遊者文化事業股份有限公司,中文,中文書,科普,2016,6,T
希臘神話故事: 男神、女神、英雄、怪物精靈的故事,Heather Alexander,典藏藝術家庭股份有限公司,中文,兒童,圖畫書,2016,6,T
旁觀者: 管理大師杜拉克回憶錄 (經典精裝版),Peter Drucker,遠見天下文化出版股份有限公司,中文,中文書,商業財經,2016,6,T
奧運的詛咒: 奧運、世足等全球運動賽會如何危害主辦城市的觀光、經濟與長期發展?,Andrew Zimbalist,八旗文化,中文,中文書,商業財經,2016,6,T
仙靈傳奇 1: 詩魂,陳郁如,親子天下股份有限公司,中文,中文書,青少年文學,2016,6,F
白先勇細說紅樓夢 (3冊合售),白先勇,時報文化出版企業股份有限公司,中文,中文書,文學,2016,7,F
不該被殺掉的微生物: 濫用抗生素如何加速現代瘟疫的蔓延,Martin J. Blaser,八旗文化,中文,中文書,生活,2016,7,T
守望者,Harper Lee,麥田出版社,中文,中文書,文學,2016,7,T
數星星,Lois Lowry,台灣東方出版社股份有限公司,中文,中文書,青少年文學,2016,7,T
白先勇細說紅樓夢 (限量作者親筆簽名典藏版/附紅樓夢經典人物彩繪圖冊/3冊合售),白先勇,時報文化出版企業股份有限公司,中文,中文書,文學,2016,7,F
工作達人 1-4: 最逼真的現場大體驗 (4冊合售),鈴木典丈,小天下出版,中文,兒童,圖畫書,2016,7,T
TED Talks 說話的力量: 你可以用言語來改變自己， 也改變世界。TED唯一官方版演講指南,Chris Anderson,大塊文化出版股份有限公司,中文,中文書,商業財經,2016,7,T
找一找， 點點在哪裡,Andy Mansfield,青林國際出版股份有限公司,中文,兒童,學齡前幼兒,2016,7,T
里約熱內盧: 陽光、森巴、基督像背後的危城真面目,Juliana Barbassa,八旗文化,中文,中文書,社會科學,2016,7,T
TED Talks 說話的力量: 你可以用言語來改變自己， 也改變世界。 (限量版),Chris Anderson,大塊文化出版股份有限公司,中文,中文書,商業財經,2016,7,T
覺醒父母: 找回你和孩子的內在連結， 成為孩子最佳的心靈成長夥伴,Shefali Tsabary,地平線文化,中文,中文書,社會科學,2016,7,T
羅絲瑪麗: 啟發身障人權、特殊教育和醫療倫理的甘迺迪家族悲劇,Kate Clifford Larson,行路出版,中文,中文書,人文,2016,7,T
飛行的奧義: 時間、地理、科學， 詩人飛行員探索天地奧祕的自然觀察,Mark Vanhoenacker,臉譜出版社,中文,中文書,文學,2016,7,T
成功哪有那麼難: 12槓桿解決各種人生困境,Stephen R. Covey,遠見天下文化出版股份有限公司,中文,中文書,商業財經,2016,8,T
離開後留下的東西: 遺物整理師從逝者背影領悟到的生命意義,金璽別,商周出版,中文,中文書,人文,2016,8,F
當呼吸化為空氣: 一位天才神經外科醫師最後的生命洞察,Paul Kalanithi,時報文化出版企業股份有限公司,中文,中文書,人文,2016,8,T
巴夭人的孩子,彭懿,財團法人信誼基金會信誼出版社,中文,兒童,圖畫書,2016,8,
14-14穿越時空的來信,Paul Beorn/ Silene Edgar,台灣東方出版社股份有限公司,中文,中文書,青少年文學,2016,8,T
在那年代的鬼怪,子魚,巴巴文化,中文,兒童,文學類,2016,8,F
大演算: 機器學習的終極演算法將如何改變我們的未來， 創造新紀元的文明?,Pedro Domingos,三采文化股份有限公司,中文,中文書,社會科學,2016,8,T
論幸福: 成為自己的思想者， 在各種環境中保持快樂的藝術,Alain,麥田出版社,中文,中文書,人文,2016,8,T
土壤的救贖: 科學家、農人、美食家如何攜手治療土壤、拯救地球,Kristin Ohlson,大家出版,中文,中文書,科普,2016,8,T
鄧小平: 革命人生,Alexander V. Pantsov/ Steven I. Levine,聯經出版事業股份有限公司,中文,中文書,人文,2016,8,T
博物學家的自然創世紀: 亞歷山大．馮．洪堡德用旅行與科學丈量世界， 重新定義自然,Andrea Wulf,果力文化,中文,中文書,科普,2016,9,T
40個機會: 飢餓世界的曙光,Howard G. Buffett/ Howard W. Buffet,麥田出版社,中文,中文書,社會科學,2016,9,T
想念五月 (第2版),Cynthia Rylant,台灣東方出版社股份有限公司,中文,中文書,青少年文學,2016,9,T
這就是爵士樂: 溫頓．馬沙利斯的音樂與人生自述,Wynton Marsalis/ Geoffrey Ward,大家出版,中文,中文書,藝術,2016,9,T
我是建築師， 那又如何? 建築大師法蘭克．蓋瑞的藝術革命與波瀾人生,Paul Goldberger,臉譜出版社,中文,中文書,藝術,2016,9,T
剪翼史,王文興,洪範書店有限公司,中文,中文書,文學,2016,9,F
南方小島的故事,林鍾隆,巴巴文化,中文,兒童,圖畫書,2016,9,F
歡迎光臨我的穆斯林生活,松原直美,小熊,中文,兒童,圖畫書,2016,9,T
貓狗的逆襲: 荊棘滿途的公民之路,David Grimm,新樂園,中文,中文書,社會科學,2016,9,T
傾聽靈魂的聲音 (25週年紀念版),Thomas More,心靈工坊文化事業股份有限公司,中文,中文書,人文,2016,9,T
最悲傷的一年， 閱讀療癒了我: 用淚水讀懂的生死智慧， 一段真人實事的神奇療傷之旅,Nina Sankovitch,原點出版社,中文,中文書,文學,2016,10,T
聽不見的聲音,Ali Benjamin,小麥田出版社,中文,中文書,青少年文學,2016,10,T
鄂圖曼帝國的殞落: 第一次世界大戰在中東,Eugene Rogan,貓頭鷹出版社,中文,中文書,人文,2016,10,T
我們這樣拍電影,蕭菊貞,大塊文化出版股份有限公司,中文,中文書,藝術,2016,10,F
我的幻想朋友,Matthew Dicks,春天出版國際文化有限公司,中文,中文書,文學,2016,10,T
鹿王 上下 (2冊合售),上橋菜穗子,圓神出版社有限公司,中文,中文書,文學,2016,10,T
雕刻光影與形體的沉思者: 羅丹靈感散記,Auguste Rodin,八旗文化,中文,中文書,藝術,2016,10,T
人性中的良善天使: 暴力如何從我們的世界中逐漸消失,Steven Pinker,遠流出版事業股份有限公司,中文,中文書,人文,2016,10,T
活著,谷川俊太郎,步步出版,中文,兒童,圖畫書,2016,10,T
莎拉巴! 致失衡的歲月 上下 (2冊合售),西加奈子,台灣東販股份有限公司,中文,中文書,文學,2016,10,T
解事者: 複雜的事物我簡單說明白 (首批限量贈品版),Randall Munroe,遠見天下文化出版股份有限公司,中文,中文書,科普,2016,11,T
來問我呀,Bernard Waber,,中文,兒童,圖畫書,2016,11,T
復仇與求生: 一隻老虎的反擊 一場人類的生存戰爭,John Vaillant,麥田出版社,中文,中文書,科普,2016,11,T
李遠哲傳 上下 (2冊合售),李遠哲/ 藍麗娟,圓神出版社有限公司,中文,中文書,科普,2016,11,F
築地市場四百年,福地享子/ 築地魚市場銀鱗會,麥浩斯資訊股份有限公司,中文,中文書,人文,2016,11,T
瓶中迷境,Meg Wolitzer,親子天下股份有限公司,中文,中文書,青少年文學,2016,11,T
我為你灑下月光: 獻給被愛神附身的人,簡媜,印刻文學生活雜誌出版股份有限公司,中文,中文書,文學,2016,11,F
孤獨深處,郝景芳,遠流出版事業股份有限公司,中文,中文書,文學,2016,11,F
大人的友情: 在大人之間， 友情以什麼樣的面貌存在著?,河合隼雄,時報文化出版企業股份有限公司,中文,中文書,人文,2016,11,T
艾莉絲的莫內花園: 天才自閉症女孩的彩繪人生,Arabella Carter-Johnson,遠見天下文化出版股份有限公司,中文,中文書,人文,2016,11,T
解事者: 複雜的事物我簡單說明白,Randall Munroe,遠見天下文化出版股份有限公司,中文,中文書,科普,2016,11,T
小小的大冒險,周見信,步步出版,中文,兒童,圖畫書,2016,11,F
農村， 你好嗎? : 寫在農村的24則鄉野求生筆記,李慧宜,果力文化,中文,中文書,文學,2016,12,F
拜訪革命: 從加德滿都、德黑蘭到倫敦， 全球民主浪潮的見證與省思,周軼君,八旗文化,中文,中文書,社會科學,2016,12,F
未竟之業: 為何我們無法兼顧所有?,Anne-Marie Slaughter,悅知文化,中文,中文書,社會科學,2016,12,T
什麼時候， 你才要過自己的人生? 一位精神科醫師， 從捆綁的呼吸中， 找回自我,金惠男,商周出版,中文,中文書,人文,2016,12,T
游擊造屋: 參與謝英俊512四川震災重建紀錄,廖惟宇,田園城市文化事業有限公司,中文,中文書,社會科學,2016,12,F
尋找新樂園: 只用剪刀漿糊， 超越谷歌與臉書的全球型錄出版神話,Fred Turner,新樂園,中文,中文書,社會科學,2016,12,T
臨界點: 歷劫核冬的少年,Claire Zorn,台灣東方出版社股份有限公司,中文,中文書,青少年文學,2016,12,T
海洋帝國: 決定伊斯蘭與基督教勢力邊界的爭霸時代,Roger Crowley,馬可孛羅文化事業股份有限公司,中文,中文書,人文,2016,12,T
私寫真論,飯澤耕太郎,田園城市文化事業有限公司,中文,中文書,藝術,2016,12,T
